filename,width,height,class,xmin,ymin,xmax,ymax
Data\images/786f7deba49b4156a15fafcb6eb4beb4.png,416,416,ANOM,235,157,250,172
Data\images/786f7deba49b4156a15fafcb6eb4beb4.png,416,416,POL,75,213,131,272
Data\images/786f7deba49b4156a15fafcb6eb4beb4.png,416,416,OTHPAR,24,138,34,150
Data\images/786f7deba49b4156a15fafcb6eb4beb4.png,416,416,ANOM,72,9,96,36
Data\images/786f7deba49b4156a15fafcb6eb4beb4.png,416,416,ANOM,332,158,345,172
Data\images/786f7deba49b4156a15fafcb6eb4beb4.png,416,416,ANOM,319,277,329,287
Data\images/786f7deba49b4156a15fafcb6eb4beb4.png,416,416,ANOM,355,315,385,332
Data\images/786f7deba49b4156a15fafcb6eb4beb4.png,416,416,ANOM,205,176,213,185
Data\images/786f7deba49b4156a15fafcb6eb4beb4.png,416,416,ANOM,179,234,188,243
Data\images/786f7deba49b4156a15fafcb6eb4beb4.png,416,416,ANOM,318,43,326,53
Data\images/78b0957f07cb4966ac9220e958e02e2c.png,416,416,ANOM,253,342,272,361
Data\images/78b0957f07cb4966ac9220e958e02e2c.png,416,416,OTHPAR,277,75,307,118
Data\images/78b0957f07cb4966ac9220e958e02e2c.png,416,416,ANOM,248,205,280,235
Data\images/78b0957f07cb4966ac9220e958e02e2c.png,416,416,ANOM,197,124,225,150
Data\images/78b0957f07cb4966ac9220e958e02e2c.png,416,416,ANOM,76,182,112,218
Data\images/78b0957f07cb4966ac9220e958e02e2c.png,416,416,ANOM,348,270,372,296
Data\images/78b0957f07cb4966ac9220e958e02e2c.png,416,416,ANOM,151,79,192,122
Data\images/78b0957f07cb4966ac9220e958e02e2c.png,416,416,ANOM,20,256,50,286
Data\images/78b0957f07cb4966ac9220e958e02e2c.png,416,416,ANOM,92,336,114,358
Data\images/78b0957f07cb4966ac9220e958e02e2c.png,416,416,ANOM,30,63,40,84
Data\images/78b0957f07cb4966ac9220e958e02e2c.png,416,416,ANOM,322,277,333,289
Data\images/78b0957f07cb4966ac9220e958e02e2c.png,416,416,ANOM,338,219,357,239
Data\images/78b0957f07cb4966ac9220e958e02e2c.png,416,416,ANOM,247,125,267,148
Data\images/78b0957f07cb4966ac9220e958e02e2c.png,416,416,ANOM,261,150,278,167
Data\images/78b0957f07cb4966ac9220e958e02e2c.png,416,416,ANOM,277,179,294,195
Data\images/78b0957f07cb4966ac9220e958e02e2c.png,416,416,ANOM,333,390,350,400
Data\images/78c87a4240df45aa9cf745514b00be5c.png,416,416,MOL,20,256,36,270
Data\images/78c87a4240df45aa9cf745514b00be5c.png,416,416,OTHPAR,164,306,229,359
Data\images/78c87a4240df45aa9cf745514b00be5c.png,416,416,ANOM,101,172,132,210
Data\images/78c87a4240df45aa9cf745514b00be5c.png,416,416,OTHPAR,91,52,133,96
Data\images/78c87a4240df45aa9cf745514b00be5c.png,416,416,OTHPAR,159,92,182,114
Data\images/78c87a4240df45aa9cf745514b00be5c.png,416,416,ANOM,297,267,327,289
Data\images/78c87a4240df45aa9cf745514b00be5c.png,416,416,OTHPAR,116,281,149,319
Data\images/78c87a4240df45aa9cf745514b00be5c.png,416,416,ANOM,5,404,12,414
Data\images/78c87a4240df45aa9cf745514b00be5c.png,416,416,ANOM,346,375,362,387
Data\images/78c87a4240df45aa9cf745514b00be5c.png,416,416,ANOM,386,108,395,117
Data\images/79679f6379b84d1eb32745f4aa03faeb.png,416,416,OTHPAR,245,99,262,116
Data\images/79679f6379b84d1eb32745f4aa03faeb.png,416,416,OTHPAR,364,261,375,277
Data\images/79679f6379b84d1eb32745f4aa03faeb.png,416,416,OTHPAR,228,117,246,132
Data\images/79679f6379b84d1eb32745f4aa03faeb.png,416,416,OTHPAR,172,26,198,61
Data\images/79679f6379b84d1eb32745f4aa03faeb.png,416,416,OTHPAR,291,94,328,133
Data\images/79679f6379b84d1eb32745f4aa03faeb.png,416,416,OTHPAR,21,287,41,306
Data\images/79679f6379b84d1eb32745f4aa03faeb.png,416,416,MOL,370,354,389,369
Data\images/79679f6379b84d1eb32745f4aa03faeb.png,416,416,MOL,145,347,160,362
Data\images/79679f6379b84d1eb32745f4aa03faeb.png,416,416,OTHPAR,121,168,156,200
Data\images/79679f6379b84d1eb32745f4aa03faeb.png,416,416,OTHPAR,133,251,147,267
Data\images/79679f6379b84d1eb32745f4aa03faeb.png,416,416,OTHPAR,330,184,345,199
Data\images/79679f6379b84d1eb32745f4aa03faeb.png,416,416,OTHPAR,374,383,391,403
Data\images/79679f6379b84d1eb32745f4aa03faeb.png,416,416,ANOM,60,47,89,82
Data\images/79679f6379b84d1eb32745f4aa03faeb.png,416,416,OTHPAR,240,117,272,151
Data\images/79679f6379b84d1eb32745f4aa03faeb.png,416,416,MOL,134,383,153,401
Data\images/79679f6379b84d1eb32745f4aa03faeb.png,416,416,ANOM,153,260,162,270
Data\images/79679f6379b84d1eb32745f4aa03faeb.png,416,416,ANOM,99,228,108,237
Data\images/79679f6379b84d1eb32745f4aa03faeb.png,416,416,ANOM,244,356,256,368
Data\images/799454f569d84edc96f8b0828c8ee920.png,416,416,OTHPAR,9,58,22,78
Data\images/799454f569d84edc96f8b0828c8ee920.png,416,416,OTHPAR,20,336,37,358
Data\images/799454f569d84edc96f8b0828c8ee920.png,416,416,OTHPAR,285,233,306,265
Data\images/799454f569d84edc96f8b0828c8ee920.png,416,416,OTHPAR,164,217,179,231
Data\images/799454f569d84edc96f8b0828c8ee920.png,416,416,ANOM,228,238,242,248
Data\images/799454f569d84edc96f8b0828c8ee920.png,416,416,ANOM,264,383,281,400
Data\images/79c559654f6e40e98a543062023dcb3c.png,416,416,ANOM,374,173,386,189
Data\images/79c559654f6e40e98a543062023dcb3c.png,416,416,MOL,265,260,286,279
Data\images/79c559654f6e40e98a543062023dcb3c.png,416,416,OTHPAR,184,336,195,348
Data\images/79c559654f6e40e98a543062023dcb3c.png,416,416,OTHPAR,46,218,76,248
Data\images/79c559654f6e40e98a543062023dcb3c.png,416,416,POL,232,70,294,133
Data\images/79c559654f6e40e98a543062023dcb3c.png,416,416,ANOM,271,145,287,160
Data\images/79c559654f6e40e98a543062023dcb3c.png,416,416,OTHPAR,189,348,200,362
Data\images/79c559654f6e40e98a543062023dcb3c.png,416,416,ANOM,10,218,22,239
Data\images/7aad5711376e4c11bc1ebe76a5d6b578.png,416,416,ANOM,302,1,332,188
Data\images/7aad5711376e4c11bc1ebe76a5d6b578.png,416,416,ANOM,304,359,338,394
Data\images/7aad5711376e4c11bc1ebe76a5d6b578.png,416,416,ANOM,174,52,194,71
Data\images/7aad5711376e4c11bc1ebe76a5d6b578.png,416,416,ANOM,313,191,335,217
Data\images/7aad5711376e4c11bc1ebe76a5d6b578.png,416,416,ANOM,295,219,310,352
Data\images/7aad5711376e4c11bc1ebe76a5d6b578.png,416,416,ANOM,164,99,191,126
Data\images/7aad5711376e4c11bc1ebe76a5d6b578.png,416,416,ANOM,143,310,172,334
Data\images/7aad5711376e4c11bc1ebe76a5d6b578.png,416,416,ANOM,17,330,39,349
Data\images/7b74fcdfebc1450dbbdf752df7096df7.png,416,416,POL,274,98,374,206
Data\images/7b74fcdfebc1450dbbdf752df7096df7.png,416,416,ANOM,111,299,128,325
Data\images/7b74fcdfebc1450dbbdf752df7096df7.png,416,416,POL,150,81,254,195
Data\images/7ba4b3945744425f9732a4797d63225f.png,416,416,MOL,206,189,229,212
Data\images/7ba4b3945744425f9732a4797d63225f.png,416,416,ANOM,79,27,88,69
Data\images/7ba4b3945744425f9732a4797d63225f.png,416,416,OTHPAR,96,107,105,119
Data\images/7ba4b3945744425f9732a4797d63225f.png,416,416,ANOM,64,135,84,363
Data\images/7ba4b3945744425f9732a4797d63225f.png,416,416,OTHPAR,138,229,153,244
Data\images/7ba4b3945744425f9732a4797d63225f.png,416,416,OTHPAR,177,348,194,369
Data\images/7ba4b3945744425f9732a4797d63225f.png,416,416,OTHPAR,300,237,355,288
Data\images/7ba4b3945744425f9732a4797d63225f.png,416,416,ANOM,131,373,156,387
Data\images/7ba4b3945744425f9732a4797d63225f.png,416,416,ANOM,209,212,232,231
Data\images/7ba4b3945744425f9732a4797d63225f.png,416,416,ANOM,369,99,379,239
Data\images/7ba4b3945744425f9732a4797d63225f.png,416,416,ANOM,369,21,378,76
Data\images/7ba4b3945744425f9732a4797d63225f.png,416,416,ANOM,337,85,345,94
Data\images/7ba4b3945744425f9732a4797d63225f.png,416,416,ANOM,116,133,124,146
Data\images/7ba4b3945744425f9732a4797d63225f.png,416,416,ANOM,61,185,74,198
Data\images/7c0305d8a99648e0a7850df7d06b1f32.png,416,416,OTHPAR,108,133,134,158
Data\images/7c0305d8a99648e0a7850df7d06b1f32.png,416,416,OTHPAR,145,181,173,215
Data\images/7c0305d8a99648e0a7850df7d06b1f32.png,416,416,OTHPAR,130,219,162,254
Data\images/7c0305d8a99648e0a7850df7d06b1f32.png,416,416,ANOM,335,154,351,174
Data\images/7c0305d8a99648e0a7850df7d06b1f32.png,416,416,ANOM,295,255,312,271
Data\images/7c0305d8a99648e0a7850df7d06b1f32.png,416,416,ANOM,205,199,216,211
Data\images/7c0305d8a99648e0a7850df7d06b1f32.png,416,416,ANOM,167,217,176,228
Data\images/7c0305d8a99648e0a7850df7d06b1f32.png,416,416,ANOM,400,179,408,190
Data\images/7c0305d8a99648e0a7850df7d06b1f32.png,416,416,ANOM,316,18,326,52
Data\images/7c0305d8a99648e0a7850df7d06b1f32.png,416,416,ANOM,153,344,164,352
Data\images/7c0305d8a99648e0a7850df7d06b1f32.png,416,416,ANOM,79,356,89,365
Data\images/7c8a3ed92ecf465aafad1b30c85c99aa.png,416,416,ANOM,231,273,252,296
Data\images/7c8a3ed92ecf465aafad1b30c85c99aa.png,416,416,MOL,122,8,143,28
Data\images/7c8a3ed92ecf465aafad1b30c85c99aa.png,416,416,ANOM,20,210,39,231
Data\images/7c8a3ed92ecf465aafad1b30c85c99aa.png,416,416,MOL,353,139,381,174
Data\images/7c8a3ed92ecf465aafad1b30c85c99aa.png,416,416,OTHPAR,57,97,124,169
Data\images/7c8a3ed92ecf465aafad1b30c85c99aa.png,416,416,ANOM,357,24,379,48
Data\images/7c8a3ed92ecf465aafad1b30c85c99aa.png,416,416,ANOM,247,373,291,412
Data\images/7c8a3ed92ecf465aafad1b30c85c99aa.png,416,416,ANOM,206,149,229,169
Data\images/7c8a3ed92ecf465aafad1b30c85c99aa.png,416,416,OTHPAR,177,7,199,27
Data\images/7c8a3ed92ecf465aafad1b30c85c99aa.png,416,416,ANOM,15,258,39,280
Data\images/7c8a3ed92ecf465aafad1b30c85c99aa.png,416,416,MOL,200,189,220,205
Data\images/7c8a3ed92ecf465aafad1b30c85c99aa.png,416,416,ANOM,37,171,57,193
Data\images/7c8a3ed92ecf465aafad1b30c85c99aa.png,416,416,ANOM,60,312,82,328
Data\images/7c8a3ed92ecf465aafad1b30c85c99aa.png,416,416,ANOM,108,324,118,333
Data\images/7c8a3ed92ecf465aafad1b30c85c99aa.png,416,416,ANOM,164,283,184,297
Data\images/7c8a3ed92ecf465aafad1b30c85c99aa.png,416,416,ANOM,207,390,227,411
Data\images/7c8a3ed92ecf465aafad1b30c85c99aa.png,416,416,ANOM,177,143,199,153
Data\images/7c8a3ed92ecf465aafad1b30c85c99aa.png,416,416,ANOM,149,137,169,151
Data\images/7c8a3ed92ecf465aafad1b30c85c99aa.png,416,416,ANOM,238,15,257,32
Data\images/7c8a3ed92ecf465aafad1b30c85c99aa.png,416,416,ANOM,238,69,257,83
Data\images/7c8a3ed92ecf465aafad1b30c85c99aa.png,416,416,ANOM,225,107,242,121
Data\images/7c8a3ed92ecf465aafad1b30c85c99aa.png,416,416,ANOM,305,153,314,163
Data\images/7c8a3ed92ecf465aafad1b30c85c99aa.png,416,416,ANOM,319,193,329,201
Data\images/7c8c8e39d45740f895ea630bd13bb066.png,416,416,MOL,46,221,65,237
Data\images/7c8c8e39d45740f895ea630bd13bb066.png,416,416,OTHPAR,121,232,137,248
Data\images/7c8c8e39d45740f895ea630bd13bb066.png,416,416,OTHPAR,30,125,56,152
Data\images/7c8c8e39d45740f895ea630bd13bb066.png,416,416,OTHPAR,238,157,255,187
Data\images/7c8c8e39d45740f895ea630bd13bb066.png,416,416,ANOM,75,276,85,288
Data\images/7c8c8e39d45740f895ea630bd13bb066.png,416,416,ANOM,215,143,242,173
Data\images/7c9a87e069c84df09c4a37ef362e4c82.png,416,416,ANOM,30,192,51,213
Data\images/7c9a87e069c84df09c4a37ef362e4c82.png,416,416,OTHPAR,327,273,342,284
Data\images/7c9a87e069c84df09c4a37ef362e4c82.png,416,416,ANOM,93,332,115,356
Data\images/7c9a87e069c84df09c4a37ef362e4c82.png,416,416,MOL,228,145,247,166
Data\images/7c9a87e069c84df09c4a37ef362e4c82.png,416,416,OTHPAR,259,118,277,136
Data\images/7c9a87e069c84df09c4a37ef362e4c82.png,416,416,OTHPAR,187,164,235,208
Data\images/7c9a87e069c84df09c4a37ef362e4c82.png,416,416,OTHPAR,67,96,96,127
Data\images/7c9a87e069c84df09c4a37ef362e4c82.png,416,416,OTHPAR,164,210,192,238
Data\images/7c9a87e069c84df09c4a37ef362e4c82.png,416,416,OTHPAR,195,200,209,218
Data\images/7c9a87e069c84df09c4a37ef362e4c82.png,416,416,ANOM,299,195,309,204
Data\images/7c9a87e069c84df09c4a37ef362e4c82.png,416,416,ANOM,1,273,13,292
Data\images/7c9a87e069c84df09c4a37ef362e4c82.png,416,416,ANOM,231,10,268,21
Data\images/7cd2313a92a94c76b873d2e35146f59b.png,416,416,OTHPAR,307,130,397,226
Data\images/7cd2313a92a94c76b873d2e35146f59b.png,416,416,OTHPAR,225,98,242,115
Data\images/7cd2313a92a94c76b873d2e35146f59b.png,416,416,OTHPAR,195,78,210,92
Data\images/7cd2313a92a94c76b873d2e35146f59b.png,416,416,OTHPAR,178,126,202,152
Data\images/7cd2313a92a94c76b873d2e35146f59b.png,416,416,MOL,170,101,186,117
Data\images/7cd2313a92a94c76b873d2e35146f59b.png,416,416,OTHPAR,60,111,127,152
Data\images/7cd2313a92a94c76b873d2e35146f59b.png,416,416,ANOM,279,0,288,18
Data\images/7cd2313a92a94c76b873d2e35146f59b.png,416,416,ANOM,140,166,149,176
Data\images/7cd2313a92a94c76b873d2e35146f59b.png,416,416,ANOM,18,85,28,95
Data\images/7cd2313a92a94c76b873d2e35146f59b.png,416,416,ANOM,161,226,170,236
Data\images/7d6ff98f4bd74cb6be96d9dc83cae61a.png,416,416,ANOM,301,32,326,54
Data\images/7d6ff98f4bd74cb6be96d9dc83cae61a.png,416,416,OTHPAR,382,39,404,62
Data\images/7d6ff98f4bd74cb6be96d9dc83cae61a.png,416,416,MOL,221,25,240,44
Data\images/7d6ff98f4bd74cb6be96d9dc83cae61a.png,416,416,ANOM,350,187,368,205
Data\images/7d6ff98f4bd74cb6be96d9dc83cae61a.png,416,416,POL,132,281,212,348
Data\images/7d6ff98f4bd74cb6be96d9dc83cae61a.png,416,416,MOL,265,169,286,189
Data\images/7d6ff98f4bd74cb6be96d9dc83cae61a.png,416,416,OTHPAR,299,312,317,331
Data\images/7d6ff98f4bd74cb6be96d9dc83cae61a.png,416,416,OTHPAR,106,306,123,322
Data\images/7d6ff98f4bd74cb6be96d9dc83cae61a.png,416,416,ANOM,12,177,30,192
Data\images/7d99385b04864ba1a5cf7447a520353e.png,416,416,POL,270,113,372,191
Data\images/7d99385b04864ba1a5cf7447a520353e.png,416,416,POL,105,169,173,247
Data\images/7d99385b04864ba1a5cf7447a520353e.png,416,416,POL,208,217,356,306
Data\images/7d99385b04864ba1a5cf7447a520353e.png,416,416,ANOM,106,145,115,156
Data\images/7d99385b04864ba1a5cf7447a520353e.png,416,416,POL,14,177,83,252
Data\images/7d99385b04864ba1a5cf7447a520353e.png,416,416,ANOM,375,283,384,295
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,MOL,104,31,126,53
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,OTHPAR,180,279,281,338
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,MOL,248,233,278,277
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,MOL,137,298,163,320
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,MOL,51,73,84,102
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,MOL,76,234,121,266
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,MOL,217,155,243,186
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,MOL,187,126,221,152
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,MOL,214,104,246,147
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,MOL,280,142,322,188
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,MOL,65,179,113,241
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,MOL,104,78,134,117
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,OTHPAR,290,309,312,329
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,MOL,183,107,211,133
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,OTHPAR,228,334,269,373
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,MOL,94,324,119,344
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,MOL,90,143,110,158
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,MOL,21,104,60,127
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,OTHPAR,247,87,292,113
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,MOL,107,391,133,413
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,MOL,70,150,91,180
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,MOL,163,216,193,264
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,MOL,109,170,144,198
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,MOL,190,189,220,246
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,OTHPAR,76,275,112,315
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,OTHPAR,208,52,235,82
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,MOL,127,237,165,275
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,MOL,288,246,370,279
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,MOL,182,1,231,31
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,OTHPAR,220,212,254,248
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,MOL,116,194,138,214
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,MOL,56,230,80,256
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,MOL,38,30,71,76
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,OTHPAR,229,179,272,217
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,MOL,150,92,173,121
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,OTHPAR,82,7,106,30
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,MOL,326,214,355,245
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,MOL,66,57,92,77
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,MOL,173,271,192,287
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,MOL,203,255,233,283
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,MOL,330,269,351,295
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,MOL,36,146,60,172
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,MOL,65,115,84,137
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,OTHPAR,93,342,195,392
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,OTHPAR,242,113,296,178
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,MOL,117,57,135,76
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,OTHPAR,68,95,106,124
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,ANOM,33,7,46,16
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,ANOM,59,106,68,121
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,OTHPAR,37,182,53,200
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,MOL,76,316,95,335
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,MOL,169,383,188,400
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,ANOM,350,51,372,73
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,ANOM,342,75,379,108
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,ANOM,310,121,326,132
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,OTHPAR,295,234,322,250
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,MOL,35,334,87,377
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,MOL,49,368,91,397
Data\images/7dc3a23bf4cb46948c9e9c47ee2ad5c6.png,416,416,ANOM,194,170,227,192
Data\images/7ddc9cefcf7a4fd3a6082c8cf061d18d.png,416,416,OTHPAR,192,37,205,50
Data\images/7ddc9cefcf7a4fd3a6082c8cf061d18d.png,416,416,OTHPAR,92,221,154,256
Data\images/7ddc9cefcf7a4fd3a6082c8cf061d18d.png,416,416,OTHPAR,208,85,238,116
Data\images/7ddc9cefcf7a4fd3a6082c8cf061d18d.png,416,416,ANOM,309,188,352,223
Data\images/7ddc9cefcf7a4fd3a6082c8cf061d18d.png,416,416,OTHPAR,151,303,171,326
Data\images/7ddc9cefcf7a4fd3a6082c8cf061d18d.png,416,416,POL,250,238,302,301
Data\images/7ddc9cefcf7a4fd3a6082c8cf061d18d.png,416,416,OTHPAR,171,197,225,264
Data\images/7ddc9cefcf7a4fd3a6082c8cf061d18d.png,416,416,OTHPAR,201,17,220,38
Data\images/7ddc9cefcf7a4fd3a6082c8cf061d18d.png,416,416,POL,83,313,133,369
Data\images/7ddc9cefcf7a4fd3a6082c8cf061d18d.png,416,416,ANOM,0,326,83,356
Data\images/7ddc9cefcf7a4fd3a6082c8cf061d18d.png,416,416,OTHPAR,258,10,282,27
Data\images/7ddc9cefcf7a4fd3a6082c8cf061d18d.png,416,416,ANOM,1,374,17,384
Data\images/7ddc9cefcf7a4fd3a6082c8cf061d18d.png,416,416,ANOM,20,355,37,378
Data\images/7ddc9cefcf7a4fd3a6082c8cf061d18d.png,416,416,ANOM,46,369,72,385
Data\images/7ddc9cefcf7a4fd3a6082c8cf061d18d.png,416,416,ANOM,329,316,352,332
Data\images/7ddc9cefcf7a4fd3a6082c8cf061d18d.png,416,416,ANOM,252,67,261,77
Data\images/7f2f1b54babb4bafb1d38b14b018c5c1.png,416,416,OTHPAR,244,108,261,121
Data\images/7f2f1b54babb4bafb1d38b14b018c5c1.png,416,416,OTHPAR,24,84,43,104
Data\images/7f2f1b54babb4bafb1d38b14b018c5c1.png,416,416,ANOM,131,231,143,243
Data\images/7f2f1b54babb4bafb1d38b14b018c5c1.png,416,416,ANOM,143,340,156,354
Data\images/7f2f1b54babb4bafb1d38b14b018c5c1.png,416,416,OTHPAR,86,72,127,154
Data\images/7f2f1b54babb4bafb1d38b14b018c5c1.png,416,416,ANOM,112,14,138,31
Data\images/7f2f1b54babb4bafb1d38b14b018c5c1.png,416,416,ANOM,319,9,329,23
Data\images/7f2f1b54babb4bafb1d38b14b018c5c1.png,416,416,ANOM,158,303,185,326
Data\images/7f2f1b54babb4bafb1d38b14b018c5c1.png,416,416,ANOM,240,245,248,254
Data\images/7f2f1b54babb4bafb1d38b14b018c5c1.png,416,416,ANOM,294,323,304,333
Data\images/7f2f1b54babb4bafb1d38b14b018c5c1.png,416,416,ANOM,29,14,41,26
Data\images/7f2f1b54babb4bafb1d38b14b018c5c1.png,416,416,ANOM,151,62,160,72
Data\images/7f2f1b54babb4bafb1d38b14b018c5c1.png,416,416,ANOM,288,39,297,49
Data\images/7f2f1b54babb4bafb1d38b14b018c5c1.png,416,416,ANOM,336,90,345,99
Data\images/7f32a68ff2d04c44b7f4a3e36b4162fe.png,416,416,OTHPAR,101,366,136,406
Data\images/7f32a68ff2d04c44b7f4a3e36b4162fe.png,416,416,OTHPAR,377,355,405,384
Data\images/7f32a68ff2d04c44b7f4a3e36b4162fe.png,416,416,ANOM,90,306,123,329
Data\images/7f32a68ff2d04c44b7f4a3e36b4162fe.png,416,416,ANOM,148,264,168,287
Data\images/7f32a68ff2d04c44b7f4a3e36b4162fe.png,416,416,ANOM,23,156,49,184
Data\images/7f32a68ff2d04c44b7f4a3e36b4162fe.png,416,416,ANOM,66,42,79,55
Data\images/7f64aeaaa55140f1a85cc32284e35026.png,416,416,OTHPAR,166,321,206,373
Data\images/7f64aeaaa55140f1a85cc32284e35026.png,416,416,MOL,305,371,325,392
Data\images/7f64aeaaa55140f1a85cc32284e35026.png,416,416,OTHPAR,298,275,317,294
Data\images/7f64aeaaa55140f1a85cc32284e35026.png,416,416,OTHPAR,277,333,296,353
Data\images/7f64aeaaa55140f1a85cc32284e35026.png,416,416,ANOM,143,215,162,233
Data\images/7f64aeaaa55140f1a85cc32284e35026.png,416,416,MOL,53,124,71,141
Data\images/7f64aeaaa55140f1a85cc32284e35026.png,416,416,OTHPAR,264,62,288,85
Data\images/7f64aeaaa55140f1a85cc32284e35026.png,416,416,ANOM,273,123,290,140
Data\images/7f64aeaaa55140f1a85cc32284e35026.png,416,416,OTHPAR,296,151,313,168
